,Gender,Age,Left ear/Right ear,Days from onset to treatment(absolute),days from onset to treatment (categorized),Vertigo,Ear blockage,Tinnitus,Hypertension,Diabetes,Tinnitus history,Hearing loss history,White blood cells,Hemoglobin,Platelet,Fibrinogen,Cholesterol,Height,Weight,BMI,Mean hearing threshold (affected side),WHO classify (affected side),Curve type (affected side),Mean hearing threshold (contralateral),WHO classify (contralateral),Curve type (contralateral),loudness recruitment(affected side),ABR,DPOAE response,target
10,0.007608118640862634,0.09530133422626652,0.007657405460177404,0.10217612300585635,0.056273859818698584,0.006410538548467782,0.01005968557842811,0.005811703189800512,0.008737443605606911,0.003743484802443851,0.002269905029230802,0.0029061593424638617,0.05613762483692834,0.05212796521701218,0.06492757080248522,0.06697048267350798,0.061481523506499394,0.05135030432556116,0.05601979964066072,0.06956324376642414,0.050496365696858954,0.015592932570202507,0.024701524042577024,0.06227421671579816,0.011973145297935429,0.01079988181952114,0.009977777115422864,0.009411504355128142,0.017238376369173043,minor
11,0.006501081328899275,0.07837402134228688,0.009628592010177909,0.10778867514474956,0.06593661754387249,0.007635237941191354,0.007003122331512519,0.006233989491151698,0.006699358856622422,0.0064611515410824116,0.002379078233131679,0.005267253713248652,0.06927125298001666,0.04869981681198154,0.06134028553072796,0.05961297224709806,0.07214154500441573,0.044969440506784614,0.05781848984187125,0.06582459993410576,0.055351044334349765,0.016045460470569022,0.020389800234833708,0.055099960590621486,0.011921724834962743,0.009222071325512686,0.009525509465507231,0.012810200040008598,0.020047646368706484,minor
12,0.007074201325635946,0.08916759520879344,0.008368551351600194,0.08419252860138025,0.03854574566802095,0.01361648499400529,0.011134187794842848,0.004736276500089337,0.008277412005536024,0.005650068276078623,0.002134020866679475,0.007370204268245022,0.06255279254175299,0.055800677516054074,0.06040663433043739,0.06304450859164294,0.06974959839826364,0.054118186541926856,0.0652563236298883,0.06787108439024399,0.06212989940899861,0.017605706972361183,0.02236252492354516,0.050873306904896005,0.011374455512127148,0.010171610476692829,0.010303671334214167,0.010984548966881311,0.0251271926991661,minor
13,0.006697837266480131,0.09040978179460843,0.009215911367299724,0.10708520978489301,0.0505671091513305,0.008651179557109626,0.00950233685231405,0.005306993731595312,0.008243703398583126,0.0055154031812193974,0.003126647827042028,0.008940925356487236,0.06302032592118005,0.05152376953052205,0.05993772540928514,0.06668148000052239,0.0658196946054315,0.05135444541387867,0.055418817618067724,0.05789563185630124,0.05407093040746116,0.014915459221694776,0.019439199310506788,0.053390962071949793,0.012193848890080536,0.012148752458677938,0.009322570439625047,0.01342094211715995,0.026182405458692666,minor
14,0.007764892917638302,0.07924457081124849,0.008799791916882217,0.09973207002622952,0.04515656415673422,0.0071021327272056635,0.009943252070285683,0.0062533431307190655,0.006802838832659319,0.005564193793646264,0.002286074182821679,0.008378239803896896,0.06517721121044255,0.05796882331993202,0.0640254848215515,0.057956483614838405,0.06453486226485822,0.05109597473737742,0.05997481841997314,0.06803566165278967,0.05696567480379459,0.01782801119901828,0.021113077653897066,0.06660830864580729,0.015267090161019771,0.010546606323723829,0.010149631599381112,0.010983768627165682,0.014740546574462195,minor
15,0.007760619310932252,0.08993777583717223,0.008759568347888557,0.08964516261642164,0.04729339768774006,0.007443542934482165,0.008995310491847403,0.00704186371606541,0.007573959412629877,0.007863443204709391,0.0025513474020104855,0.006399914942700124,0.05926513371092057,0.05160529773545762,0.06638320673237302,0.05987680684696109,0.06260004215127403,0.050293750349614114,0.053388007349750286,0.06165302149537554,0.06125440079981441,0.016804229863554947,0.021770209844023433,0.058660170315291645,0.01179124805373418,0.013673124755655262,0.010652900495577445,0.016191492478722952,0.03287105111729961,minor
16,0.007855030692564987,0.08710784540488696,0.009103650374779563,0.09796585396793385,0.04992780390203844,0.009055552182322475,0.007758553027658358,0.005707169502714145,0.006389818833855649,0.004912692351199145,0.0023537318596085705,0.005118302112034224,0.061785471891241686,0.05734323951380655,0.06179049367979527,0.05862958334364436,0.0546666010941952,0.05179194821282786,0.05304730157875624,0.06089626537017431,0.0561330924061121,0.014977977838973934,0.025223970811880905,0.07235314005409825,0.013975381383678582,0.010775951432497271,0.0074927744035693765,0.01439275021625458,0.0314680525568972,minor
17,0.008232366419067577,0.08316193259432667,0.007395205877586559,0.10691852385072778,0.06583276469066719,0.008636530840633773,0.010876049219891262,0.006241635044210837,0.008167634984944074,0.0047665833898192025,0.0022720828843346683,0.003962605027844046,0.0538920467427108,0.050775454950109745,0.06279597332806514,0.05812733842317445,0.06269630804157786,0.04534430919475944,0.056457776509758036,0.06957667761143525,0.05955038610709388,0.01746891379600268,0.02377867189082029,0.05253052147173502,0.009054435891923712,0.009807262101785997,0.010834163890416559,0.011263623709217206,0.02958222151536051,minor
18,0.0076967445222299305,0.07548483281468102,0.008675104361656307,0.08829822469185944,0.05299445241209777,0.012569460662369416,0.010512835532429243,0.007224393262757572,0.006548424433992853,0.006510898502698028,0.0026021018312725143,0.007341136764923708,0.06344050354179903,0.05161628928611619,0.061618141251662616,0.05879304910367738,0.07219633959888525,0.05272251148211816,0.05769943885451532,0.06623360475368031,0.06321061158049833,0.01745220613550409,0.018139043317290535,0.05713902635448598,0.011613619958684816,0.010924906418210267,0.009245245486560062,0.015351945394888685,0.02614490768845507,minor
19,0.006286098946693768,0.08649045846382046,0.008382922608922358,0.09636775296716037,0.05960661004281676,0.00800746163643162,0.008808053804337378,0.005239980713141306,0.007993719330270719,0.00529436484269416,0.0019210213973415485,0.003395064279785071,0.06113053905637862,0.0521702747184179,0.061828521005355755,0.058353433632231985,0.06314575221089173,0.04764856783044836,0.06348324894179536,0.06899794619943622,0.05770360684773557,0.014926626776323398,0.019569371278859434,0.06211459945742036,0.011149117999588277,0.011077836902356678,0.009723491977204195,0.010734249871871491,0.028449306260269185,minor
20,0.007469121001587356,0.07926219406147426,0.007171062914065295,0.11190260224526966,0.06742605590327026,0.009799641668927864,0.008686921622921718,0.0052275782427589155,0.00653322646702886,0.006146370017557084,0.0035935964695532337,0.010191547827470759,0.05711861940447714,0.049965541789300016,0.05911096385690791,0.057057854371233924,0.06134617458301632,0.053249793955085736,0.056900755080994826,0.06970564748935175,0.05564692061549104,0.01617321993189492,0.01867544449852104,0.053433342344907105,0.011241225508171136,0.011932373112641817,0.008622885100315402,0.012147183294859846,0.02426213662094478,minor
21,0.007323008335504697,0.09676818776439594,0.006956071417830333,0.10450787735411246,0.05390522280400085,0.007828133851139094,0.00922748103226249,0.005990687057011585,0.011628031801294287,0.0071294452491716875,0.002931112904753407,0.005372966803162084,0.054908506937495646,0.0520598896096249,0.0569137662136547,0.05943055795576412,0.06706101798301387,0.04863804774845,0.06082514085806149,0.06648973985168359,0.05445470281217041,0.016559139729705387,0.022448254740073368,0.05408206297436648,0.012860645026067166,0.008806842538356209,0.008726069225854048,0.011904560534046663,0.024262828886972884,minor
22,0.00539101749363844,0.08298994289555835,0.008241014368661873,0.11232525818511306,0.06314396796906935,0.01311116003383717,0.010749770599754214,0.004435034936472933,0.005208714473414123,0.003505896647766342,0.004474195712065813,0.00924277106783352,0.055995191266213364,0.049922059658471615,0.05907254668758243,0.057390896181158516,0.05737244916660843,0.05377452461969155,0.05068180549344211,0.05535244846714812,0.054652799163445835,0.01759359251102893,0.015066746531833647,0.07051355975825448,0.011862139735119124,0.011092760045049086,0.010982985242925777,0.01427641893776014,0.031578332151081696,minor
23,0.006830726107594728,0.08549387939938748,0.007981132356029017,0.10660092074950117,0.06317052181497936,0.009745266158196703,0.009712468729464532,0.003605521435688542,0.00711768374585393,0.006935641895855925,0.002761029598577086,0.00917549392518895,0.05928948367445773,0.0539972852351078,0.05704943689584869,0.06313413185731627,0.0621969854919069,0.048061698762205576,0.05463687152264752,0.06577640285086671,0.0490272094199833,0.015790474118185883,0.021139611713047093,0.05578185037669944,0.02011255380610883,0.012238079725964792,0.008751520535683668,0.0132201073585109,0.020666010739141528,minor
24,0.008793787164791239,0.07213296226137435,0.011618171686405535,0.09147013393527686,0.04991568923743851,0.009632830424630541,0.010579796185690285,0.0051985337077652075,0.006348751079346693,0.00682103994570757,0.0025585147206327397,0.007485867664395512,0.056582767990014965,0.06147410413843875,0.06333890533105216,0.06117787925446647,0.06414016386494018,0.05184857528799959,0.0640056358660922,0.07734050721811303,0.05276629343007113,0.014308526440666736,0.01945656603547569,0.05781962781991113,0.013338531437530556,0.010333187405530625,0.010348793363819693,0.015200321243212307,0.023963535859209826,minor
25,0.007161151067411691,0.07301870122343589,0.008258647685915133,0.09809278784022465,0.06304473228893151,0.009299556064179903,0.008916693669474507,0.007539399164732667,0.005567745122134829,0.004525215752322477,0.0026013286023527774,0.011196376294392739,0.05839177300898158,0.05526450692836177,0.061634714363080365,0.05532028171007527,0.06146162613007309,0.051123605025528075,0.05132414095778541,0.06591435651595769,0.05930032674932964,0.01894412736589295,0.028542824230068764,0.058939680500509545,0.014688925932122234,0.00971565470815389,0.009289418000289342,0.014353812626508183,0.026567890471773457,minor
26,0.006480421002188941,0.07069623099378983,0.007666423860975707,0.10661435236623115,0.057258560684620104,0.01158975393269706,0.008679326076257687,0.004812929297660666,0.006657333119679513,0.004905661242560002,0.00345327072396342,0.004985227334972802,0.06380647319941644,0.05671352860132516,0.06182916723694112,0.06244599025814652,0.06927009836476347,0.053303203434960325,0.05759262945455701,0.06716413722028595,0.05802323272288881,0.017018170781976115,0.017134211355471003,0.05334834100919554,0.010871223869852733,0.00949882691463996,0.010085965861577643,0.012954195450218758,0.02514111362818658,minor
27,0.007193276790647707,0.09078965092757289,0.009493635061868278,0.10638386760311078,0.06103889586340462,0.009849496113152365,0.008580172696465447,0.0041852789187765,0.005189405613236825,0.005475057844979297,0.0027598981971046752,0.007846895743764345,0.059478254016884974,0.051844727713327696,0.057582022343422426,0.07010205539612085,0.06885764698904254,0.05109623062652381,0.05923828296760475,0.06253380888559541,0.052228947564167606,0.014249781449910879,0.017734134944756244,0.055256143770989856,0.011322027423948304,0.011632322696622727,0.008605859996554423,0.012024919727847756,0.017427302112596042,minor
28,0.006211258640738382,0.07743305960740461,0.008725059122772993,0.10879682410014933,0.07018301243487325,0.009125539461258906,0.008096747150484817,0.003557096218719131,0.0059473105383460794,0.006176912945865983,0.0043168054097500776,0.009616089612004828,0.06854666614423799,0.054378385901981866,0.05741773550900533,0.06262021204278194,0.06586166945866426,0.04984168561494481,0.057036303512795955,0.06614634724621547,0.05034178444711497,0.014961794366680525,0.017273868717708293,0.06034597912134598,0.01026907305808974,0.010504477490629483,0.007257868901090029,0.010932893718969145,0.018077539505375925,minor
29,0.007274187642915318,0.0800041803137242,0.008776662156861122,0.09840177824307295,0.05309248020559214,0.010772412727218364,0.009030872257763105,0.005414919251340179,0.006569253648653132,0.0063427671554611535,0.0037219393255495258,0.004839914393026159,0.0635390212575664,0.053273909754173274,0.06264969143033877,0.0637068223039924,0.06353407913184336,0.06289486406605357,0.053055055826100886,0.06071158276603881,0.0581018048109267,0.01540774238640194,0.021376179299154953,0.05366364147429407,0.011114849226732438,0.011433696949235265,0.010383906541926976,0.016403811472045688,0.024507973981997125,minor
30,0.007291662973867021,0.09147734043010516,0.008588024528832703,0.095998989489675,0.04507493047182059,0.007869725655108361,0.007281681364479222,0.005340674218473687,0.0060487332822731586,0.004615508424988691,0.002843095000664455,0.01199733672179882,0.0640135034775704,0.056928442927914234,0.058617316381678754,0.06810798845235798,0.06524571017146576,0.056850302608464125,0.05727119550423146,0.060898125559190976,0.0578495315024548,0.017827964418094273,0.016664767176539825,0.05632750539248907,0.012140228069914232,0.010536200633865109,0.012209269414629366,0.012112757195581553,0.02197148855147125,minor
31,0.008646705323790015,0.07241845874665202,0.007789520525064752,0.09208943262576197,0.04943242715494746,0.009670679681064033,0.007753106895404894,0.006264984064745281,0.0067983057690879575,0.003690388979558276,0.0019375206155452691,0.006533088302724925,0.06010461571447637,0.05304750931882239,0.05894691644024729,0.060206529496558296,0.0640236281161509,0.05274128518765311,0.06037930608847061,0.06578662480665168,0.05526586954770118,0.01660030232765183,0.02076941983365058,0.06664866214980848,0.01977667943744681,0.012381737446804169,0.009837057369282004,0.01704528775318329,0.033413950281094236,minor
32,0.00634754060569824,0.09010063519553675,0.007859437322520547,0.10251998968069481,0.05557767612332682,0.007302282215503214,0.008371908136690637,0.005036922038565823,0.006262311115962232,0.00627781222482993,0.0019275252152173088,0.006760810442880359,0.06376789922283277,0.05283672832876254,0.06510404491981636,0.05481290422654856,0.0571757955448704,0.04624351250835911,0.05414937922633135,0.06779620051164534,0.05715447837257379,0.01804479571837621,0.019481030480044542,0.07406908205192851,0.013440008612111306,0.012623197879175499,0.008412207997856035,0.011096019186555233,0.019447864894785876,minor
33,0.008183752559598759,0.06388229496504724,0.007942209591570474,0.11096080731442008,0.05314445084897066,0.008915832398866055,0.00911782871579462,0.004052727651329639,0.00615937107922837,0.004320432545098777,0.005265385549064123,0.008746686124587117,0.06072769504799832,0.05294080666353719,0.054844761513683206,0.07380992370757224,0.06788561300067768,0.04607225937045168,0.06265015565484608,0.06630814495871444,0.05453570896492761,0.017528031756645444,0.01914675664462137,0.0638101069841968,0.012278013469694706,0.011789350130032333,0.011060807418920356,0.014184533626252207,0.019735551743652456,minor
34,0.007741080061358797,0.07599966280472897,0.00905810412307758,0.0989768123658404,0.05871153344687827,0.00787401143321201,0.0064883095799863665,0.003997799806821581,0.007044935375497824,0.00586293895742757,0.0031217194389931177,0.0071095852245937645,0.05655544163782699,0.05208943051632312,0.06409121992041562,0.06027762754440055,0.06403200968621449,0.055022696261660294,0.055483693981121116,0.06521232524362068,0.06033296136396249,0.018070389106736737,0.028633261964358295,0.061345842121007604,0.013087202439627327,0.011125764277747172,0.008514796018978357,0.014520545528720948,0.019618299768861994,minor
35,0.008698044907500533,0.072109969675852,0.009630544794032119,0.10112015054808948,0.054283522554807166,0.011551421788288238,0.009379284958789607,0.006557577182375404,0.007186373084865929,0.005216015827251957,0.0034139492543510635,0.006707361260215456,0.06507855354032326,0.05555708329639263,0.06419567999436629,0.059314552060629494,0.06063969241050463,0.050997314530232325,0.05498826718196338,0.06310100631625981,0.06239665551319255,0.01679316380085854,0.02709987115732994,0.056192233885810024,0.010861837279743387,0.010614264508172162,0.010154295033870758,0.01040168654691325,0.025759627107018592,minor
36,0.007921354858078055,0.07935907665383221,0.009554916541413626,0.10628942367988087,0.059636527163007505,0.009722140204555986,0.007878090709214676,0.006130845436622115,0.006643261378254291,0.008957866639393528,0.0025027349927529085,0.00431082529353278,0.06642116801827629,0.05317900236955726,0.05867575246376692,0.05488026968136985,0.0653761582794852,0.05283629513422308,0.05074656327872275,0.059429996396472215,0.06022038650415441,0.01784183196553555,0.025098509460812636,0.05554529263772918,0.011454999107371706,0.011997148221461317,0.01226998457869927,0.015028093326183914,0.02009148502563987,minor
37,0.009999314681844241,0.07759889040463049,0.008938861754488521,0.11150034823653403,0.0626887542450122,0.007146183914313605,0.00807585464026003,0.0064377157533105885,0.007270526327733263,0.004499644378867686,0.002827981565067103,0.005007549566912895,0.058628023124271754,0.05217681308634932,0.05328064086635602,0.05366423097579717,0.06062442954871272,0.046705607645317795,0.059815506345251256,0.06464951362602667,0.06022904854122562,0.018588435387612144,0.022929159488699738,0.05951425253903093,0.010675340132000919,0.011250655307915507,0.00958680383396531,0.011498320582717752,0.03419159349977487,minor
38,0.008256834369469028,0.08579921117236326,0.008545215839404223,0.10629326208982835,0.0484790590916686,0.00966303321960746,0.008360743580379628,0.006479777441759251,0.0055380249891916426,0.006300785524400829,0.0036408024903338302,0.006958639740666689,0.05722806683499884,0.0524209419773103,0.05520737402522768,0.0578499027128887,0.06190481814910435,0.051923973500850214,0.058449712005558735,0.06668106833535732,0.0531748545471715,0.017185582986932367,0.02831746752748941,0.06309453770723952,0.01528093060172395,0.012832733920906133,0.009533377612879104,0.014226843432619646,0.020372424572669547,minor
39,0.007247199645666853,0.071157114398852,0.008718907934143694,0.09811626389623167,0.05584818000425386,0.009239477904254624,0.009275360087751911,0.006832847146686125,0.007023777748474424,0.004344176844083753,0.0027748459743486393,0.006104718218518318,0.06335197787007041,0.05058558874476412,0.06129666851109171,0.06505645507877321,0.06186585691785769,0.05544898118670173,0.056547424775710835,0.06396997680121938,0.05893667345060379,0.01803573937539561,0.026516779107390656,0.06948823522208944,0.01569807331485706,0.01086943931717862,0.008690531539679467,0.010407362435770983,0.016551366547579348,minor
40,0.00953816896850208,0.0886744725618289,0.008458507685060592,0.08872316807982823,0.035447629249491616,0.00826575446154442,0.009690277797219593,0.006155616160742028,0.006636080999746914,0.005452019064200348,0.0037439024565909884,0.0055809528780393575,0.0659020520815999,0.057607356713938164,0.06079396041654269,0.06473595065342194,0.06781708195857421,0.05108512789553282,0.06247250091882611,0.06349194498776728,0.05792258226933517,0.016876432538571417,0.02469614474001706,0.0541747957244243,0.011045335569907616,0.010730360893772594,0.01018139355900041,0.012131517567945527,0.031968911148027794,minor
41,0.007401024390143441,0.0814190455795823,0.009336942812212692,0.09344134045638344,0.05137196018947987,0.007776551072269642,0.009082760555226757,0.006584821448255297,0.00694894280983862,0.007391136204622633,0.003699260342776309,0.005539911255831901,0.06267827738635612,0.05227313879819256,0.06511314085444013,0.06516947373700456,0.0774817915269673,0.050764822923350716,0.056523150558087015,0.06990878728635987,0.05591479304607249,0.014646061156600373,0.017900313943205834,0.05854224345699758,0.012991391290644368,0.011902831075327254,0.009501529843277866,0.014160111968381768,0.014534444032111184,minor
42,0.0070628072338683534,0.08919693185340626,0.007847919655363023,0.09397809960512889,0.05367377465805178,0.010155188041359642,0.007737186443510242,0.006913900110735459,0.0064498620906384965,0.0049959655945912805,0.004901185031731736,0.007448814331102063,0.06223706900602659,0.05440153507963174,0.0590609181853861,0.06226905579333142,0.06635215677921448,0.05198284430014001,0.05570168601390709,0.06788705415014928,0.05815713973434811,0.01778168981195835,0.02031876922901673,0.05968000757838406,0.011801609462371564,0.009682052274518654,0.007751143140543373,0.01328432595086713,0.02128930886071812,minor
43,0.006502544199110326,0.10300610398490677,0.007640419269368562,0.09676189248731136,0.05553194496342663,0.012948152953548528,0.009000929717857415,0.005318893221318479,0.007981151168627243,0.005118206965927277,0.003601245286067775,0.008918925994350763,0.06379323352761528,0.050481881770583,0.06023505425973961,0.05975910824685178,0.0571498107932801,0.053186812771189494,0.05511777401064048,0.06778049056590432,0.05501125063752921,0.0164444881425005,0.019794948829088565,0.05876995322460677,0.012138067326199719,0.00923097519835362,0.01134893670887588,0.009895554729082389,0.017531249046138227,minor
44,0.008161286636910103,0.09303603600655269,0.009065175960547348,0.0825261978606498,0.04418097171282509,0.01066238860891802,0.009283817353424326,0.007670919828614589,0.007188634942395702,0.005844648588481706,0.0038525916345020055,0.0051858603711795875,0.06056381506398378,0.0515744842490883,0.06100465422386705,0.059957220366493556,0.06603678075626829,0.04837893092749294,0.06039940344156475,0.06496950266354844,0.058761848315887474,0.017092902853548454,0.028481961127770582,0.05689045461841305,0.010480622531586999,0.012210182377512507,0.009198839036430866,0.018072048231052892,0.029267819710489158,minor
45,0.007977481324617954,0.07738130826341547,0.0090276109183804,0.09692378321689617,0.05658010977762539,0.009797674159980684,0.011837028294037242,0.006672671102072075,0.007187039747308744,0.00497623953560879,0.0026414041206905365,0.007722838086456855,0.06788381641238378,0.057967861726601115,0.06119189752455364,0.06763743557113258,0.06460195502857521,0.04960686557241659,0.05802820044862106,0.06185121738752879,0.04809961604159518,0.013991537988724281,0.02203713993962148,0.06051957323053997,0.012972001166849826,0.012753609823859962,0.008667105755350143,0.010332137216609598,0.023132840617946616,minor
46,0.009119524260839593,0.08112377761401399,0.009438561217490126,0.1049556770655476,0.05989754859083417,0.009361319759187277,0.00826712283769053,0.006230892698665992,0.00617370823283372,0.0038012365896549797,0.0038797811897068168,0.004821338960575174,0.0583063992326016,0.052000957860853896,0.060333815702271976,0.0576686845620876,0.0598471574084485,0.05107171293435288,0.06143888561887938,0.07315738704768544,0.05727999149594351,0.01510806385820478,0.02162179284590604,0.05158981385801693,0.012336837040323978,0.01163831794429049,0.012648906551476869,0.012194046672624045,0.024686740348992268,minor
47,0.008281221258468802,0.07889871657145506,0.009810083289898207,0.09350553990059586,0.0526025599389432,0.012236306914987262,0.009654814885035433,0.006366051588408235,0.006907187867900479,0.006503422370120392,0.004342126762351254,0.006760349380719907,0.06463289849022708,0.049944932064555046,0.06705182364352531,0.06231463898908547,0.06701245620353763,0.04954167998341022,0.05839549075571585,0.06243112421551687,0.0589694969618452,0.01707705491423697,0.021159961620943007,0.0554429231818906,0.012865542045490761,0.009843489877097131,0.008716137206911998,0.009856965293394221,0.02887500382373259,minor
48,0.006825973763394845,0.07324640396960211,0.010632496661697412,0.09919303644169586,0.05075460744983456,0.00833462937929985,0.009499056218079432,0.005683359552903482,0.0070098072775115075,0.005051033124318121,0.0030685777726270715,0.0036766544450410957,0.06080024291146732,0.05798910241976101,0.06148594930317649,0.06433845421656653,0.0633803845651644,0.053676124756676886,0.058269695605343175,0.06624405392903362,0.05965462121917203,0.01842868540337456,0.014521519031110897,0.06084654435489279,0.012589232289340991,0.010741444807142331,0.00939732161844235,0.01312845962311723,0.03153252789021214,minor
49,0.007950760059293016,0.07309367754595773,0.009000312526801432,0.10921962851991027,0.05621694673314333,0.01151341991456709,0.008739361821152257,0.00666873922580805,0.0053162587097616175,0.006433777925879576,0.0028619278890595914,0.006651395095476899,0.05538912223590692,0.05030356619439032,0.06162983691168811,0.06690549923633737,0.06980451121655334,0.054325788886532674,0.059615765905872566,0.0700959304964466,0.05151683409162743,0.015234760746908669,0.01648060854370121,0.06302150410902202,0.012993793795254682,0.011797780647067444,0.00792576556733964,0.012107282816642908,0.01718544263189735,minor
