,AdaBoostClassifier,GradientBoostingClassifier,RandomForestClassifier,ExtraTreesClassifier,SupervisedDBNClassification,SVC
0,0.6666666666666666,0.6830601092896175,0.6830601092896175,0.6721311475409836,0.6502732240437158,0.6502732240437158
1,0.6284153005464481,0.6775956284153005,0.7158469945355191,0.6830601092896175,0.6284153005464481,0.6284153005464481
2,0.6065573770491803,0.6502732240437158,0.7377049180327869,0.726775956284153,0.6721311475409836,0.6721311475409836
3,0.6612021857923497,0.639344262295082,0.6830601092896175,0.6721311475409836,0.6010928961748634,0.6010928961748634
4,0.6994535519125683,0.7103825136612022,0.7213114754098361,0.7486338797814208,0.6338797814207651,0.6338797814207651
5,0.6010928961748634,0.6775956284153005,0.7103825136612022,0.7213114754098361,0.6284153005464481,0.6284153005464481
6,0.7158469945355191,0.7049180327868853,0.7377049180327869,0.6885245901639344,0.6229508196721312,0.6229508196721312
7,0.6994535519125683,0.73224043715847,0.7213114754098361,0.7486338797814208,0.6830601092896175,0.6830601092896175
8,0.6557377049180327,0.6939890710382514,0.7049180327868853,0.7103825136612022,0.6557377049180327,0.6557377049180327
9,0.7213114754098361,0.7486338797814208,0.73224043715847,0.7650273224043715,0.6994535519125683,0.6994535519125683
10,0.5792349726775956,0.6174863387978142,0.6721311475409836,0.644808743169399,0.6338797814207651,0.6338797814207651
11,0.6502732240437158,0.6830601092896175,0.7103825136612022,0.6557377049180327,0.6338797814207651,0.6338797814207651
12,0.6830601092896175,0.6612021857923497,0.7213114754098361,0.7049180327868853,0.6612021857923497,0.6612021857923497
13,0.6065573770491803,0.6612021857923497,0.6612021857923497,0.6775956284153005,0.6065573770491803,0.6065573770491803
14,0.6775956284153005,0.6830601092896175,0.7103825136612022,0.6830601092896175,0.6284153005464481,0.6284153005464481
15,0.639344262295082,0.644808743169399,0.644808743169399,0.6775956284153005,0.6229508196721312,0.6229508196721312
16,0.6666666666666666,0.6994535519125683,0.7158469945355191,0.7377049180327869,0.6612021857923497,0.6612021857923497
17,0.6502732240437158,0.639344262295082,0.6721311475409836,0.6830601092896175,0.5901639344262295,0.5901639344262295
18,0.7049180327868853,0.7158469945355191,0.6830601092896175,0.6666666666666666,0.6229508196721312,0.6229508196721312
19,0.6502732240437158,0.6284153005464481,0.6284153005464481,0.6557377049180327,0.5737704918032787,0.5737704918032787
20,0.6612021857923497,0.6721311475409836,0.7049180327868853,0.7377049180327869,0.6174863387978142,0.6174863387978142
21,0.639344262295082,0.6885245901639344,0.6994535519125683,0.6939890710382514,0.6229508196721312,0.6229508196721312
22,0.6612021857923497,0.6612021857923497,0.6557377049180327,0.6775956284153005,0.6338797814207651,0.6338797814207651
23,0.6557377049180327,0.7158469945355191,0.73224043715847,0.7158469945355191,0.6502732240437158,0.6502732240437158
24,0.6775956284153005,0.6994535519125683,0.73224043715847,0.7213114754098361,0.6174863387978142,0.6174863387978142
25,0.6830601092896175,0.726775956284153,0.726775956284153,0.73224043715847,0.644808743169399,0.644808743169399
26,0.6666666666666666,0.6557377049180327,0.6721311475409836,0.6939890710382514,0.6229508196721312,0.6229508196721312
27,0.6502732240437158,0.6120218579234973,0.6502732240437158,0.6557377049180327,0.6010928961748634,0.6010928961748634
28,0.644808743169399,0.6994535519125683,0.6939890710382514,0.6885245901639344,0.6338797814207651,0.6338797814207651
29,0.6775956284153005,0.6775956284153005,0.7213114754098361,0.7377049180327869,0.6721311475409836,0.6721311475409836
30,0.6994535519125683,0.6775956284153005,0.6830601092896175,0.7103825136612022,0.6120218579234973,0.6120218579234973
31,0.6338797814207651,0.6229508196721312,0.6775956284153005,0.6502732240437158,0.639344262295082,0.639344262295082
32,0.6065573770491803,0.6830601092896175,0.6939890710382514,0.6830601092896175,0.6174863387978142,0.6174863387978142
33,0.6174863387978142,0.6721311475409836,0.6830601092896175,0.6557377049180327,0.639344262295082,0.639344262295082
34,0.639344262295082,0.6557377049180327,0.7049180327868853,0.73224043715847,0.6502732240437158,0.6502732240437158
35,0.6666666666666666,0.644808743169399,0.6557377049180327,0.7213114754098361,0.5846994535519126,0.5846994535519126
36,0.6721311475409836,0.6885245901639344,0.7049180327868853,0.6939890710382514,0.6557377049180327,0.6557377049180327
37,0.6174863387978142,0.6775956284153005,0.7213114754098361,0.7049180327868853,0.6721311475409836,0.6721311475409836
38,0.6557377049180327,0.6666666666666666,0.7486338797814208,0.7103825136612022,0.6284153005464481,0.6284153005464481
39,0.6775956284153005,0.73224043715847,0.726775956284153,0.6994535519125683,0.639344262295082,0.639344262295082
40,0.6338797814207651,0.7103825136612022,0.7486338797814208,0.7431693989071039,0.6721311475409836,0.6721311475409836
41,0.6612021857923497,0.6885245901639344,0.6885245901639344,0.7049180327868853,0.6174863387978142,0.6174863387978142
42,0.6666666666666666,0.7103825136612022,0.6994535519125683,0.7158469945355191,0.6284153005464481,0.6284153005464481
43,0.6065573770491803,0.6721311475409836,0.639344262295082,0.6721311475409836,0.6229508196721312,0.6229508196721312
