,AdaBoostClassifier,GradientBoostingClassifier,RandomForestClassifier,ExtraTreesClassifier,SupervisedDBNClassification,SVC
0,0.8222222222222222,0.8388888888888889,0.8388888888888889,0.8111111111111111,0.7888888888888889,0.7888888888888889
1,0.8277777777777777,0.8388888888888889,0.85,0.8611111111111112,0.7611111111111111,0.7611111111111111
2,0.8055555555555556,0.8444444444444444,0.85,0.8277777777777777,0.8,0.8
3,0.8777777777777778,0.8611111111111112,0.85,0.8444444444444444,0.8111111111111111,0.8111111111111111
4,0.8,0.8055555555555556,0.8111111111111111,0.8166666666666667,0.7388888888888889,0.7388888888888889
5,0.8055555555555556,0.8333333333333334,0.8055555555555556,0.8611111111111112,0.8222222222222222,0.8222222222222222
6,0.8777777777777778,0.8,0.8611111111111112,0.8388888888888889,0.8111111111111111,0.8111111111111111
7,0.7555555555555555,0.8166666666666667,0.8055555555555556,0.8333333333333334,0.8,0.8
8,0.8555555555555555,0.8222222222222222,0.8277777777777777,0.8555555555555555,0.8,0.8
9,0.8388888888888889,0.8277777777777777,0.8222222222222222,0.8555555555555555,0.8055555555555556,0.8055555555555556
10,0.8166666666666667,0.8277777777777777,0.8333333333333334,0.8111111111111111,0.8055555555555556,0.8055555555555556
11,0.8222222222222222,0.8333333333333334,0.8388888888888889,0.8444444444444444,0.8,0.8
12,0.7666666666666667,0.8055555555555556,0.8055555555555556,0.8111111111111111,0.7444444444444445,0.7444444444444445
13,0.8055555555555556,0.8055555555555556,0.8166666666666667,0.8,0.7833333333333333,0.7833333333333333
14,0.7722222222222223,0.8055555555555556,0.8222222222222222,0.8166666666666667,0.8,0.8
15,0.8166666666666667,0.8333333333333334,0.8777777777777778,0.85,0.7944444444444444,0.7944444444444444
16,0.7833333333333333,0.8444444444444444,0.8277777777777777,0.8555555555555555,0.8222222222222222,0.8222222222222222
17,0.7944444444444444,0.8111111111111111,0.8166666666666667,0.8277777777777777,0.7777777777777778,0.7777777777777778
18,0.8166666666666667,0.8222222222222222,0.85,0.8277777777777777,0.7833333333333333,0.7833333333333333
19,0.8388888888888889,0.8555555555555555,0.8555555555555555,0.8444444444444444,0.8166666666666667,0.8166666666666667
20,0.8,0.8555555555555555,0.8277777777777777,0.85,0.7833333333333333,0.7833333333333333
21,0.7888888888888889,0.8111111111111111,0.8166666666666667,0.8111111111111111,0.7777777777777778,0.7777777777777778
22,0.7944444444444444,0.8277777777777777,0.8222222222222222,0.8666666666666667,0.8,0.8
23,0.7888888888888889,0.8333333333333334,0.8055555555555556,0.8055555555555556,0.7611111111111111,0.7611111111111111
24,0.8277777777777777,0.8555555555555555,0.85,0.8555555555555555,0.8277777777777777,0.8277777777777777
25,0.8,0.8388888888888889,0.8444444444444444,0.8222222222222222,0.7888888888888889,0.7888888888888889
26,0.7611111111111111,0.7944444444444444,0.8388888888888889,0.8111111111111111,0.7944444444444444,0.7944444444444444
27,0.75,0.7944444444444444,0.8277777777777777,0.8222222222222222,0.8,0.8
28,0.8166666666666667,0.8055555555555556,0.8277777777777777,0.8333333333333334,0.8,0.8
29,0.8166666666666667,0.7944444444444444,0.8277777777777777,0.8388888888888889,0.7944444444444444,0.7944444444444444
30,0.7666666666666667,0.8388888888888889,0.8444444444444444,0.85,0.8277777777777777,0.8277777777777777
31,0.8,0.7944444444444444,0.8111111111111111,0.8111111111111111,0.7777777777777778,0.7777777777777778
32,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8277777777777777,0.7777777777777778,0.7777777777777778
33,0.8111111111111111,0.8444444444444444,0.8111111111111111,0.8055555555555556,0.7611111111111111,0.7611111111111111
34,0.8277777777777777,0.8111111111111111,0.8388888888888889,0.8444444444444444,0.8166666666666667,0.8166666666666667
35,0.8,0.7944444444444444,0.7833333333333333,0.7777777777777778,0.7611111111111111,0.7611111111111111
36,0.7888888888888889,0.8277777777777777,0.8277777777777777,0.8277777777777777,0.8111111111111111,0.8111111111111111
37,0.8388888888888889,0.8333333333333334,0.8333333333333334,0.85,0.8055555555555556,0.8055555555555556
38,0.8277777777777777,0.8222222222222222,0.8666666666666667,0.8444444444444444,0.8388888888888889,0.8388888888888889
39,0.8166666666666667,0.7944444444444444,0.7944444444444444,0.8111111111111111,0.7388888888888889,0.7388888888888889
40,0.7444444444444445,0.7888888888888889,0.8111111111111111,0.8222222222222222,0.7333333333333333,0.7333333333333333
41,0.8166666666666667,0.8277777777777777,0.8611111111111112,0.8555555555555555,0.8055555555555556,0.8055555555555556
42,0.8388888888888889,0.8333333333333334,0.8166666666666667,0.8388888888888889,0.8055555555555556,0.8055555555555556
43,0.8055555555555556,0.7888888888888889,0.7944444444444444,0.7777777777777778,0.7555555555555555,0.7555555555555555
44,0.7944444444444444,0.8444444444444444,0.8055555555555556,0.8333333333333334,0.7833333333333333,0.7833333333333333
45,0.7666666666666667,0.7944444444444444,0.8111111111111111,0.8277777777777777,0.7277777777777777,0.7277777777777777
46,0.8444444444444444,0.85,0.8555555555555555,0.8277777777777777,0.8111111111111111,0.8111111111111111
47,0.85,0.8666666666666667,0.85,0.8666666666666667,0.7888888888888889,0.7888888888888889
48,0.7888888888888889,0.8,0.8111111111111111,0.7944444444444444,0.7777777777777778,0.7777777777777778
49,0.7944444444444444,0.8111111111111111,0.8,0.8222222222222222,0.7777777777777778,0.7777777777777778
