,AdaBoostClassifier,GradientBoostingClassifier,RandomForestClassifier,ExtraTreesClassifier,SupervisedDBNClassification,SVC,OrderedModel
21,0.4222222222222222,0.45555555555555555,0.5777777777777777,0.5888888888888889,0.18888888888888888,0.29444444444444445,0.4388888888888889
22,0.46111111111111114,0.48333333333333334,0.5444444444444444,0.5222222222222223,0.16666666666666666,0.20555555555555555,0.4111111111111111
23,0.4444444444444444,0.5,0.5722222222222222,0.5777777777777777,0.16666666666666666,0.2777777777777778,0.4111111111111111
24,0.4222222222222222,0.4722222222222222,0.5666666666666667,0.5611111111111111,0.17777777777777778,0.3611111111111111,0.45555555555555555
25,0.36666666666666664,0.5166666666666667,0.5333333333333333,0.5277777777777778,0.2611111111111111,0.3277777777777778,0.37222222222222223
26,0.40555555555555556,0.4722222222222222,0.5222222222222223,0.5444444444444444,0.20555555555555555,0.31666666666666665,0.40555555555555556
27,0.4166666666666667,0.49444444444444446,0.5611111111111111,0.5777777777777777,0.19444444444444445,0.3333333333333333,0.37777777777777777
28,0.4777777777777778,0.4777777777777778,0.5833333333333334,0.6,0.24444444444444444,0.31666666666666665,0.42777777777777776
29,0.4777777777777778,0.4666666666666667,0.5333333333333333,0.5,0.20555555555555555,0.2611111111111111,0.42777777777777776
30,0.38333333333333336,0.45,0.5277777777777778,0.5611111111111111,0.17777777777777778,0.25,0.5
31,0.4166666666666667,0.4888888888888889,0.5111111111111111,0.5333333333333333,0.20555555555555555,0.34444444444444444,0.3611111111111111
32,0.4222222222222222,0.5,0.5666666666666667,0.5777777777777777,0.2611111111111111,0.26666666666666666,0.4111111111111111
33,0.5,0.49444444444444446,0.5333333333333333,0.5444444444444444,0.18888888888888888,0.34444444444444444,0.4388888888888889
34,0.4666666666666667,0.55,0.5333333333333333,0.5722222222222222,0.16666666666666666,0.3,0.42777777777777776
35,0.37222222222222223,0.45555555555555555,0.5166666666666667,0.5388888888888889,0.18888888888888888,0.3111111111111111,0.4
36,0.46111111111111114,0.5,0.5444444444444444,0.5222222222222223,0.17777777777777778,0.28888888888888886,0.40555555555555556
37,0.35,0.5,0.5333333333333333,0.5666666666666667,0.20555555555555555,0.3055555555555556,0.42777777777777776
38,0.4666666666666667,0.46111111111111114,0.5444444444444444,0.5444444444444444,0.18888888888888888,0.3111111111111111,0.4166666666666667
39,0.4166666666666667,0.5055555555555555,0.5166666666666667,0.55,0.2611111111111111,0.3055555555555556,0.43333333333333335
40,0.4666666666666667,0.5,0.5444444444444444,0.5666666666666667,0.2611111111111111,0.23333333333333334,0.4111111111111111
41,0.5,0.5611111111111111,0.5833333333333334,0.5833333333333334,0.25555555555555554,0.3111111111111111,0.4888888888888889
