,AdaBoostClassifier,GradientBoostingClassifier,RandomForestClassifier,ExtraTreesClassifier,SupervisedDBNClassification,SVC
0,0.7759562841530054,0.8087431693989071,0.7978142076502732,0.819672131147541,0.7923497267759563,0.7923497267759563
1,0.7923497267759563,0.8087431693989071,0.8360655737704918,0.8142076502732241,0.7595628415300546,0.7595628415300546
2,0.7814207650273224,0.7978142076502732,0.8142076502732241,0.8032786885245902,0.7923497267759563,0.7923497267759563
3,0.7978142076502732,0.8306010928961749,0.8469945355191257,0.8524590163934426,0.7759562841530054,0.7759562841530054
4,0.8087431693989071,0.7923497267759563,0.8524590163934426,0.825136612021858,0.7978142076502732,0.7978142076502732
5,0.7923497267759563,0.7814207650273224,0.7978142076502732,0.8142076502732241,0.7704918032786885,0.7704918032786885
6,0.8306010928961749,0.8797814207650273,0.8469945355191257,0.819672131147541,0.7923497267759563,0.7923497267759563
7,0.8032786885245902,0.819672131147541,0.8415300546448088,0.8633879781420765,0.825136612021858,0.825136612021858
8,0.7704918032786885,0.8032786885245902,0.825136612021858,0.819672131147541,0.7759562841530054,0.7759562841530054
9,0.819672131147541,0.8524590163934426,0.8797814207650273,0.8688524590163934,0.8032786885245902,0.8032786885245902
10,0.7650273224043715,0.7978142076502732,0.8032786885245902,0.825136612021858,0.8032786885245902,0.8032786885245902
11,0.7978142076502732,0.8579234972677595,0.8524590163934426,0.8688524590163934,0.8087431693989071,0.8087431693989071
12,0.8032786885245902,0.7978142076502732,0.8087431693989071,0.8032786885245902,0.7923497267759563,0.7923497267759563
13,0.7814207650273224,0.7923497267759563,0.7923497267759563,0.7814207650273224,0.7704918032786885,0.7704918032786885
14,0.7431693989071039,0.7868852459016393,0.8087431693989071,0.8415300546448088,0.7704918032786885,0.7704918032786885
15,0.8142076502732241,0.8469945355191257,0.8688524590163934,0.8797814207650273,0.825136612021858,0.825136612021858
16,0.8142076502732241,0.8469945355191257,0.8579234972677595,0.8579234972677595,0.825136612021858,0.825136612021858
17,0.7923497267759563,0.8142076502732241,0.8415300546448088,0.8087431693989071,0.7431693989071039,0.7431693989071039
18,0.8032786885245902,0.8087431693989071,0.8306010928961749,0.825136612021858,0.7704918032786885,0.7704918032786885
19,0.7704918032786885,0.8087431693989071,0.7814207650273224,0.7978142076502732,0.7377049180327869,0.7377049180327869
20,0.7704918032786885,0.7704918032786885,0.7923497267759563,0.8087431693989071,0.7377049180327869,0.7377049180327869
21,0.7923497267759563,0.8087431693989071,0.8087431693989071,0.7868852459016393,0.7486338797814208,0.7486338797814208
22,0.7540983606557377,0.8032786885245902,0.7978142076502732,0.7923497267759563,0.7978142076502732,0.7978142076502732
23,0.7814207650273224,0.8415300546448088,0.8688524590163934,0.8415300546448088,0.8087431693989071,0.8087431693989071
24,0.7814207650273224,0.8087431693989071,0.8142076502732241,0.7978142076502732,0.7595628415300546,0.7595628415300546
25,0.7759562841530054,0.825136612021858,0.8469945355191257,0.8415300546448088,0.7704918032786885,0.7704918032786885
26,0.8360655737704918,0.8469945355191257,0.8633879781420765,0.8415300546448088,0.8087431693989071,0.8087431693989071
27,0.7377049180327869,0.7486338797814208,0.819672131147541,0.8087431693989071,0.8032786885245902,0.8032786885245902
28,0.7158469945355191,0.7704918032786885,0.7868852459016393,0.7595628415300546,0.7540983606557377,0.7540983606557377
29,0.7704918032786885,0.8032786885245902,0.825136612021858,0.825136612021858,0.7923497267759563,0.7923497267759563
30,0.7868852459016393,0.7923497267759563,0.7978142076502732,0.7814207650273224,0.7595628415300546,0.7595628415300546
31,0.7103825136612022,0.7650273224043715,0.7923497267759563,0.7759562841530054,0.7704918032786885,0.7704918032786885
32,0.8142076502732241,0.8469945355191257,0.8524590163934426,0.8469945355191257,0.7923497267759563,0.7923497267759563
33,0.7814207650273224,0.8306010928961749,0.8579234972677595,0.8306010928961749,0.7923497267759563,0.7923497267759563
34,0.7868852459016393,0.8579234972677595,0.819672131147541,0.8306010928961749,0.7868852459016393,0.7868852459016393
35,0.8087431693989071,0.7923497267759563,0.8087431693989071,0.7978142076502732,0.7486338797814208,0.7486338797814208
36,0.7978142076502732,0.8142076502732241,0.819672131147541,0.8360655737704918,0.7978142076502732,0.7978142076502732
37,0.7978142076502732,0.8579234972677595,0.8688524590163934,0.8579234972677595,0.8306010928961749,0.8306010928961749
38,0.8087431693989071,0.8469945355191257,0.8415300546448088,0.819672131147541,0.7978142076502732,0.7978142076502732
39,0.8907103825136612,0.825136612021858,0.8524590163934426,0.8360655737704918,0.7868852459016393,0.7868852459016393
40,0.7540983606557377,0.7814207650273224,0.825136612021858,0.8360655737704918,0.8032786885245902,0.8032786885245902
41,0.8032786885245902,0.825136612021858,0.8306010928961749,0.8524590163934426,0.7978142076502732,0.7978142076502732
42,0.7759562841530054,0.7923497267759563,0.7978142076502732,0.7814207650273224,0.7868852459016393,0.7868852459016393
43,0.7650273224043715,0.8087431693989071,0.7923497267759563,0.7978142076502732,0.8032786885245902,0.8032786885245902
44,0.8415300546448088,0.8415300546448088,0.825136612021858,0.8032786885245902,0.8142076502732241,0.8142076502732241
45,0.7978142076502732,0.8142076502732241,0.8032786885245902,0.8032786885245902,0.7868852459016393,0.7868852459016393
46,0.8306010928961749,0.8633879781420765,0.8579234972677595,0.8797814207650273,0.8087431693989071,0.8087431693989071
47,0.8306010928961749,0.8579234972677595,0.8688524590163934,0.8633879781420765,0.8142076502732241,0.8142076502732241
48,0.8142076502732241,0.8087431693989071,0.8142076502732241,0.825136612021858,0.8087431693989071,0.8087431693989071
49,0.8142076502732241,0.8415300546448088,0.8579234972677595,0.8306010928961749,0.8032786885245902,0.8032786885245902
