,AdaBoostClassifier,GradientBoostingClassifier,RandomForestClassifier,ExtraTreesClassifier,SupervisedDBNClassification,SVC,OrderedModel
24,0.4777777777777778,0.6222222222222222,0.6444444444444445,0.5666666666666667,0.16111111111111112,0.29444444444444445,0.49444444444444446
25,0.46111111111111114,0.5388888888888889,0.5666666666666667,0.5388888888888889,0.15555555555555556,0.29444444444444445,0.5166666666666667
26,0.5055555555555555,0.55,0.6,0.5611111111111111,0.15555555555555556,0.39444444444444443,0.48333333333333334
27,0.5111111111111111,0.6055555555555555,0.5777777777777777,0.5833333333333334,0.12777777777777777,0.4222222222222222,0.49444444444444446
28,0.4777777777777778,0.5833333333333334,0.6,0.5722222222222222,0.12777777777777777,0.36666666666666664,0.48333333333333334
29,0.5277777777777778,0.5777777777777777,0.5722222222222222,0.55,0.2111111111111111,0.3888888888888889,0.5166666666666667
30,0.42777777777777776,0.55,0.5388888888888889,0.5277777777777778,0.5055555555555555,0.3388888888888889,0.5
31,0.4722222222222222,0.5611111111111111,0.5722222222222222,0.5888888888888889,0.2111111111111111,0.4,0.5166666666666667
32,0.45555555555555555,0.5666666666666667,0.6055555555555555,0.5777777777777777,0.12777777777777777,0.34444444444444444,0.4722222222222222
33,0.5055555555555555,0.5888888888888889,0.5888888888888889,0.5833333333333334,0.5055555555555555,0.2111111111111111,0.5
34,0.5111111111111111,0.6,0.6222222222222222,0.5888888888888889,0.5055555555555555,0.36666666666666664,0.5055555555555555
35,0.49444444444444446,0.5555555555555556,0.5722222222222222,0.5777777777777777,0.12777777777777777,0.28888888888888886,0.5
36,0.4666666666666667,0.6,0.5666666666666667,0.5666666666666667,0.15555555555555556,0.3277777777777778,0.4777777777777778
37,0.4722222222222222,0.5555555555555556,0.5833333333333334,0.5611111111111111,0.12777777777777777,0.3111111111111111,0.5
38,0.4777777777777778,0.5388888888888889,0.5555555555555556,0.5833333333333334,0.5055555555555555,0.39444444444444443,0.4888888888888889
39,0.5222222222222223,0.5944444444444444,0.5944444444444444,0.6,0.15555555555555556,0.31666666666666665,0.4888888888888889
40,0.46111111111111114,0.5666666666666667,0.6166666666666667,0.6111111111111112,0.5055555555555555,0.3333333333333333,0.5
41,0.5277777777777778,0.6111111111111112,0.6444444444444445,0.6222222222222222,0.12777777777777777,0.2833333333333333,0.5
42,0.4388888888888889,0.5388888888888889,0.5944444444444444,0.6055555555555555,0.15555555555555556,0.43333333333333335,0.5166666666666667
43,0.45555555555555555,0.5611111111111111,0.5666666666666667,0.5888888888888889,0.2111111111111111,0.37222222222222223,0.49444444444444446
44,0.5055555555555555,0.5611111111111111,0.5833333333333334,0.6055555555555555,0.2111111111111111,0.3388888888888889,0.5055555555555555
45,0.4666666666666667,0.5666666666666667,0.5888888888888889,0.5722222222222222,0.12777777777777777,0.3,0.5
46,0.5,0.5888888888888889,0.5888888888888889,0.5944444444444444,0.5055555555555555,0.42777777777777776,0.5055555555555555
47,0.4722222222222222,0.6222222222222222,0.5944444444444444,0.5611111111111111,0.2111111111111111,0.37777777777777777,0.5
48,0.48333333333333334,0.5555555555555556,0.5888888888888889,0.5888888888888889,0.2111111111111111,0.34444444444444444,0.5055555555555555
49,0.5944444444444444,0.5222222222222223,0.5833333333333334,0.5777777777777777,0.12777777777777777,0.35,0.5055555555555555
